Table S1h Top ranked cell type-specfic genes based on human data					
					
Zhang2016_logFC	Darmanis2015_logFC	grand_mean	gene	Celltype	
2.39124936230801	0.661761685130029	1.52650552371902	MAP2K3	mic	
1.34947229564251	1.70350230958042	1.52648730261146	RP11-515C16.1	mic	
3.04728323161332	0	1.52364161580666	MORC1	mic	
1.5235262589842	1.52268628305029	1.52310627101725	RPS6KA1	mic	
0.412311553198805	2.63030255662541	1.52130705491211	LINC00441	mic	
1.61022479544582	1.43126471420425	1.52074475482504	HCST	mic	
2.11188146712641	0.922490103912767	1.51718578551959	SUSD3	mic	
1.78653111131727	1.24647465745564	1.51650288438646	CDV3	mic	
1.04778350033591	1.98505487187339	1.51641918610465	C1ORF186	mic	
1.13921999804342	1.89357199795893	1.51639599800117	SNORA67	mic	
1.31639629789457	1.70769791977149	1.51204710883303	AMZ2P1	mic	
0.908733381412741	2.11382454320413	1.51127896230843	LSM3P2	mic	
1.9733106976284	1.04686740399797	1.51008905081318	CNPY3	mic	
0.47806546742517	2.54181680721197	1.50994113731857	MGAT1	mic	
0.562562739337147	2.45372926442885	1.508146001883	PRKAB1	mic	
3.01609635796354	0	1.50804817898177	BMS1P4	mic	
3.6115525458001	-0.595687738048602	1.50793240387575	CIITA	mic	
1.20810461235211	1.80525064690425	1.50667762962818	MBD4	mic	
1.69105245537279	1.32179837625364	1.50642541581321	RPL21P123	mic	
3.72364500214153	-0.712163591105661	1.50574070551793	TFEC	mic	
0.555253098631312	2.45269612568401	1.50397461215766	RHOG	mic	
1.59055163105359	1.41248790795086	1.50151976950222	RP11-238K6.1	mic	
0.966058934908405	2.03634997195557	1.50120445343199	SNORD56B	mic	
0	3.00121049906178	1.50060524953089	VMO1	mic	
1.92486324252284	1.07328467699662	1.49907395975973	RP11-114F10.3	mic	
2.99671906032791	0	1.49835953016396	PSMD8P1	mic	
1.64393138431544	1.35043496054883	1.49718317243214	COTL1	mic	
2.99414902580072	0	1.49707451290036	RN7SKP296	mic	
0	2.99333717471947	1.49666858735974	RP11-574K11.27	mic	
2.99298978722948	0	1.49649489361474	RNU6-128P	mic	
0.937854716977179	2.05508681622314	1.49647076660016	UHRF1BP1	mic	
1.80248647242559	1.18952268777231	1.49600458009895	SUSD6	mic	
1.99075013031922	1.00105997989431	1.49590505510676	TRA2B	mic	
1.49731807789395	1.49370794731252	1.49551301260323	SPTLC2	mic	
0.901577771790787	2.08730848711292	1.49444312945185	RP11-762I7.4	mic	
2.9878185995658	0	1.4939092997829	RP11-196G18.1	mic	
1.73516023823108	1.25099549832451	1.49307786827779	SP3	mic	
1.38359689490073	1.59780303701743	1.49069996595908	S100A11	mic	
2.40156290509842	0.573151837111766	1.48735737110509	CTC-428H11.2	mic	
2.03363112887615	0.937124514861107	1.48537782186863	CCRL2	mic	
1.46829651329549	1.49938705797395	1.48384178563472	BCAR3	mic	
2.96740844214443	0	1.48370422107221	AMELX	mic	
1.94886512098949	1.01668848447984	1.48277680273466	IFI16	mic	
2.96549538202392	0	1.48274769101196	TMC8	mic	
2.96363038560198	0	1.48181519280099	HNRNPA1P71	mic	
1.40978455994843	1.55240581826712	1.48109518910778	GTPBP4	mic	
2.9605322271203	0	1.48026611356015	LINC00484	mic	
2.14534086005487	0.814267176361629	1.47980401820825	CTD-2262B20.1	mic	
3.25132310530582	-0.293373896518115	1.47897460439385	RP11-484N16.1	mic	
1.56029222655779	1.39687804336146	1.47858513495962	ADAMTSL4-AS1	mic	
2.32672536026628	0.628304392951806	1.47751487660905	SIPA1L2	mic	
0.641518559355494	2.31343422379254	1.47747639157402	EIF3M	mic	
0.625712770297719	2.32453331398709	1.4751230421424	NUP54	mic	
2.9472550644874	0	1.4736275322437	RP11-16C1.2	mic	
2.94175111571855	0	1.47087555785927	CARD11	mic	
2.18765888280371	0.751393458554824	1.46952617067927	CASS4	mic	
2.93790397483459	0	1.4689519874173	ELF4	mic	
2.9347299460478	0	1.4673649730239	PSTPIP2	mic	
1.53406308821981	1.39576718839855	1.46491513830918	MBNL1	mic	
2.92812430167552	0	1.46406215083776	CCL22	mic	
2.99045497866876	-0.0638759361718777	1.46328952124844	TLR3	mic	
2.92271620158903	0	1.46135810079451	GPR65	mic	
2.47179100022521	0.450148884544313	1.46096994238476	ALPK2	mic	
4.07844209238861	-1.15950994563877	1.45946607337492	OTUD1	mic	
3.4862294009946	-0.567428046940835	1.45940067702688	SP140	mic	
1.2272444984608	1.69141225141953	1.45932837494016	ARID5A	mic	
1.2822461519935	1.63307472846968	1.45766044023159	RAPGEF2	mic	
1.10413012511325	1.81078059875281	1.45745536193303	RP11-360F5.3	mic	
2.9148082379097	0	1.45740411895485	IGSF10	mic	
2.91419884521548	0	1.45709942260774	NANOGP4	mic	
2.2161365481344	0.697305246968416	1.45672089755141	AC074289.1	mic	
1.19697234258924	1.71486688906699	1.45591961582811	IL10RB-AS1	mic	
2.18714543523977	0.724180259290499	1.45566284726513	STK4	mic	
3.56722713444928	-0.658083275226139	1.45457192961157	RASSF5	mic	
1.33454027097202	1.57324351885595	1.45389189491399	GNLY	mic	
1.54218451863584	1.35917786746195	1.45068119304889	SP140L	mic	
2.44783687974264	0.452388275613372	1.45011257767801	B4GALT1	mic	
2.28116413105654	0.616725764549667	1.4489449478031	LRRFIP1	mic	
1.17398428544726	1.72371775492626	1.44885102018676	RNU6-786P	mic	
-0.184920612323036	3.07982135490654	1.44745037129175	CNOT6	mic	
2.89341327753423	0	1.44670663876711	CD28	mic	
1.4433885577077	1.44815994981537	1.44577425376153	GRB2	mic	
-0.165218917724902	3.05325762925013	1.44401935576261	HS6ST1	mic	
2.23680044797211	0.649967096488812	1.44338377223046	IFNGR2	mic	
2.88577564544654	0	1.44288782272327	VAV1	mic	
2.09942670039838	0.783390623154992	1.44140866177669	EIF2AK3	mic	
2.30402559821098	0.575519505793962	1.43977255200247	LINC-PINT	mic	
0.854936438913757	2.02114718105762	1.43804180998569	AC127904.2	mic	
2.20848161530299	0.667350316144445	1.43791596572372	AAED1	mic	
0.128689330830789	2.74694012349735	1.43781472716407	LINC00649	mic	
2.39251584372267	0.482290222306266	1.43740303301447	FRMD4A	mic	
3.82153412364226	-0.947994688335649	1.43676971765331	C5AR2	mic	
1.84804973899215	1.02454707999197	1.43629840949206	DKC1	mic	
2.86622928128939	0	1.4331146406447	TLR10	mic	
1.50734181520093	1.35860321311009	1.43297251415551	ZMYND15	mic	
2.86365751259697	0	1.43182875629848	RP11-53B2.1	mic	
1.06496617095465	1.79623748858357	1.43060182976911	ACTB	mic	
1.29851962642859	1.56206048424869	1.43029005533864	RNVU1-15	mic	
2.54920758357876	0.310947289402195	1.43007743649048	RP5-1033H22.2	mic	
1.75316400085332	1.10588114620308	1.4295225735282	OGFRL1	mic	
1.88490259664878	0.973085933372783	1.42899426501078	LINC00152	mic	
2.85785058222688	0	1.42892529111344	TGFBI	mic	
2.85774126906536	0	1.42887063453268	CH17-118O6.4	mic	
0.647180493751424	2.20977686739511	1.42847868057327	STXBP2	mic	
1.80411959480771	1.0514645351905	1.42779206499911	CITED2	mic	
2.8548087094974	0	1.4274043547487	RP11-876N24.3	mic	
1.15504825946826	1.69845096253631	1.42674961100229	RP11-21M7.2	mic	
1.06995785486508	1.78155299161943	1.42575542324226	HS3ST1	mic	
1.81717555223848	1.02649895734061	1.42183725478954	AC092652.1	mic	
2.5350692397942	0.298376600264832	1.41672292002951	MS4A6A	mic	
1.51086629174727	1.31819348448042	1.41452988811385	RP11-81A22.4	mic	
2.38200807985016	0.443872390371723	1.41294023511094	ADPGK	mic	
2.82344387304221	0	1.4117219365211	CSF2RB	mic	
0.622247875058596	2.19840661880294	1.41032724693077	MOB3A	mic	
2.81763010853402	0	1.40881505426701	RP11-274J7.3	mic	
1.10937367531981	1.70613341136374	1.40775354334177	CDC42SE1	mic	
2.81744352612902	-0.00275689571705671	1.40734331520598	EIF4A3	mic	
2.81376258891976	0	1.40688129445988	RP11-318K15.2	mic	
2.81359384556799	0	1.40679692278399	SYNPO2L	mic	
2.80979215372989	0	1.40489607686494	RP11-289H16.1	mic	
0.479666695165711	2.32171207165858	1.40068938341215	SGPP1	mic	
2.79989711972688	0	1.39994855986344	MIR5690	mic	
2.79842822204309	0	1.39921411102154	GHRLOS	mic	
4.00003488556834	-1.20292195607182	1.39855646474826	ZNF267	mic	
2.45124907124936	0.339792240370723	1.39552065581004	ATF6	mic	
2.24409793514574	0.546085209475322	1.39509157231053	UBASH3B	mic	
1.42849657074871	1.36027545610798	1.39438601342834	SPRED1	mic	
2.68756933072591	0.0991158836128049	1.39334260716936	MIR222HG	mic	
2.78582134821601	0	1.39291067410801	TLR8	mic	
0.905053724895343	1.87957883950325	1.3923162821993	ARHGAP26-IT1	mic	
1.32013312767594	1.4604337659282	1.39028344680207	LUZP1	mic	
0.984631204944105	1.79119856611833	1.38791488553122	RP11-8P11.4	mic	
1.9187181695759	0.855533051810237	1.38712561069307	MB21D1	mic	
1.55024369166927	1.21987138228364	1.38505753697646	PRPF38B	mic	
1.67603147076872	1.09313600458238	1.38458373767555	ITPR2	mic	
3.42921702850759	-0.662148764613422	1.38353413194708	ABL2	mic	
0.591839743164084	2.17207121588202	1.38195547952305	CSNK2A2	mic	
0.801750018465432	1.96215984347412	1.38195493096978	KDM7A	mic	
2.76131010029517	0	1.38065505014758	RP11-467H10.2	mic	
1.49685002660265	1.26195554008737	1.37940278334501	HAMP	mic	
1.38673791055419	1.37172302172979	1.37923046614199	LPL	mic	
3.22510312187853	-0.467821756816365	1.37864068253108	CFLAR-AS1	mic	
1.01786001996754	1.73824391662127	1.37805196829441	PYCARD	mic	
2.09235301306473	0.663508298887677	1.3779306559762	MARCH3	mic	
2.7538609532552	0	1.3769304766276	RP11-165F24.3	mic	
1.91925331877091	0.834023268380326	1.37663829357562	AC013286.1	mic	
0.752209707814997	2.0005284436269	1.37636907572095	CTD-2410N18.4	mic	
0.97814495001384	1.77302016360365	1.37558255680875	LYPLA1	mic	
3.59828582372996	-0.850060508011619	1.37411265785917	F13A1	mic	
2.74750724751221	0	1.3737536237561	AC008703.1	mic	
1.84017889488039	0.906393581690705	1.37328623828555	CDC42EP3	mic	
0.487266606462688	2.25666771133351	1.3719671588981	RP11-439L18.1	mic	
1.8993340333795	0.842275034388499	1.370804533884	ARL5A	mic	
0.972387405383915	1.76490333841547	1.36864537189969	MCM9	mic	
2.03046455002822	0.704173384769063	1.36731896739864	MYO7A	mic	
0.661905252339893	2.0634849280328	1.36269509018635	TSR1	mic	
0.92321980859197	1.79902032287381	1.36112006573289	RP11-142E9.1	mic	
-0.165342282047853	2.88606756302109	1.36036264048662	DCTD	mic	
0.839845960084614	1.8799240461409	1.35988500311276	RP11-638I2.10	mic	
0.276956275741645	2.44248541399166	1.35972084486665	PARN	mic	
2.9014368608958	-0.184090289444278	1.35867328572576	RP11-53B2.6	mic	
0.0467374404572183	2.66948139708943	1.35810941877333	CHST14	mic	
2.71351400041943	0	1.35675700020972	C9ORF66	mic	
1.74844854776827	0.958435799624795	1.35344217369653	STK10	mic	
1.39652781316064	1.30926158539294	1.35289469927679	RP11-107E5.3	mic	
3.14128869214721	-0.44021797696565	1.35053535759078	SRGAP2	mic	
1.34926454559582	1.3512143215574	1.35023943357661	C19ORF38	mic	
1.35430785974402	1.34430201375661	1.34930493675032	RP11-187O7.1	mic	
2.69850730882356	0	1.34925365441178	RP11-325F22.2	mic	
1.5709769328707	1.12699976445806	1.34898834866438	RP11-750I4.2	mic	
1.86277957078776	0.829434596063953	1.34610708342586	FHOD1	mic	
5.12120478117176	-2.43147085424505	1.34486696346335	RP11-946L16.2	mic	
1.60843426599393	1.07440705670794	1.34142066135094	CTC-436P18.3	mic	
1.81493222211271	0.867887605363273	1.34140991373799	AC007879.5	mic	
2.67854809870787	0	1.33927404935393	SERPINB9P1	mic	
2.35744993910775	0.316846698146624	1.33714831862719	APAF1	mic	
2.67211494719884	0	1.33605747359942	EMR4P	mic	
2.67013004795089	0	1.33506502397544	FAIM3	mic	
2.66839229013902	0	1.33419614506951	RP11-12A2.1	mic	
0.942468803797248	1.72557655057274	1.33402267718499	FALEC	mic	
0.560177538781417	2.10406942106836	1.33212347992489	DOK2	mic	
0.702523219531265	1.95975992891431	1.33114157422279	E2F3	mic	
2.87758656811616	-0.217362472195509	1.33011204796033	AC010733.5	mic	
1.06435770901924	1.59513100249302	1.32974435575613	ERMAP	mic	
1.75938521028774	0.895405418288077	1.32739531428791	TMED5	mic	
2.66537999507133	-0.015338502688928	1.3250207461912	CLEC9A	mic	
1.70278618120001	0.947136470701146	1.32496132595058	ISG20L2	mic	
1.98032420451331	0.667341647819985	1.32383292616665	RNU6-151P	mic	
2.64690859147176	0	1.32345429573588	RP11-76E17.3	mic	
2.64525146053561	0	1.32262573026781	NFAM1	mic	
2.63934885247252	0	1.31967442623626	NCF4	mic	
1.48198152684219	1.1513011786144	1.3166413527283	ARRDC3	mic	
0.773335353159957	1.85803440002129	1.31568487659062	DNAH1	mic	
1.06577146607332	1.56484940749039	1.31531043678185	SLC2A9	mic	
2.6289536114437	0	1.31447680572185	PLD4	mic	
-0.067331948889415	2.69593452653199	1.31430128882129	TPM3P9	mic	
2.62278056032126	0	1.31139028016063	LINC01091	mic	
1.80294953084106	0.81979874381192	1.31137413732649	ANKRD44-IT1	mic	
1.60553030332403	1.0168283841708	1.31117934374742	MASTL	mic	
2.62039210321484	0	1.31019605160742	RP11-317B3.2	mic	
2.61906870179409	0	1.30953435089704	RP5-1011O1.3	mic	
0.865062759198652	1.75148881464497	1.30827578692181	HNRNPRP1	mic	
1.61333545654533	1.00149014403282	1.30741280028907	VASH1	mic	
0.870430774876258	1.74148599888547	1.30595838688086	LINC00987	mic	
0.90968956966059	1.70036192922508	1.30502574944284	RNU4-2	mic	
0.31737996510508	2.28998127725429	1.30368062117969	WBSCR22	mic	
-0.108895552071626	2.71343599013113	1.30227021902975	RP11-158K1.3	mic	
3.62996631163457	-1.03036535903338	1.29980047630059	RP11-53B2.4	mic	
2.06450191352448	0.532579118104218	1.29854051581435	KIAA0226L	mic	
2.59098696374144	0	1.29549348187072	NAP1L4P1	mic	
2.02404560055647	0.564795473546553	1.29442053705151	ZFP36L2	mic	
1.72678783967508	0.861570307088365	1.29417907338172	SUMO4	mic	
2.17907869585457	0.407016333967701	1.29304751491113	SWAP70	mic	
1.08698200760125	1.49566311000811	1.29132255880468	RP11-154D6.1	mic	
2.58173169037623	0	1.29086584518812	BACH1-IT2	mic	
2.04422986766899	0.536738069911241	1.29048396879011	LY96	mic	
0.613204378178337	1.96575086152237	1.28947761985035	CARS2	mic	
2.57891723099105	0	1.28945861549552	EHD4-AS1	mic	
1.93257156822327	0.645692233551052	1.28913190088716	SIGLEC14	mic	
0.398962912130564	2.17579894427375	1.28738092820216	OS9	mic	
2.57244651547374	0	1.28622325773687	RNU6-892P	mic	
2.73982969123067	-0.169664921916273	1.2850823846572	DOCK11	mic	
1.81243986049564	0.75462095257693	1.28353040653629	CHD2	mic	
2.5048848620195	0.0613381136593293	1.28311148783942	SORL1	mic	
1.06005524097978	1.49692941719266	1.27849232908622	SCAMP2	mic	
1.49968994821367	1.05706076902427	1.27837535861897	FRRS1	mic	
2.5559812717168	0	1.2779906358584	MIR221	mic	
1.02235196081071	1.5279399739619	1.2751459673863	FAM91A1	mic	
-0.270152817029701	2.81940973910617	1.27462846103823	CYB561A3	mic	
0.333629407992015	2.2136029206888	1.27361616434041	RP11-96D1.5	mic	
1.77771399815858	0.764706690253351	1.27121034420597	H2AFY	mic	
2.54233032295636	0	1.27116516147818	RNU6-1280P	mic	
2.54143229998476	0	1.27071614999238	LINC01059	mic	
1.81573289573974	0.725300976850246	1.27051693629499	RP11-128B16.3	mic	
1.62861728397354	0.90505594850413	1.26683661623883	CTB-41I6.1	mic	
1.24739135204385	1.28592730405784	1.26665932805085	VHL	mic	
2.29325419382484	0.237465995803918	1.26536009481438	HEXB	mic	
-0.0210196138795628	2.55147014932724	1.26522526772384	CLPB	mic	
2.53002218316417	0	1.26501109158208	RP11-61F12.1	mic	
0.968848129308728	1.5588801162967	1.26386412280271	CLINT1	mic	
2.4116915305639	0.114581116348366	1.26313632345614	CTD-2165H16.3	mic	
2.52082728917515	0	1.26041364458758	DEF6	mic	
0.852191579042994	1.66810218755845	1.26014688330072	LINC00264	mic	
1.49278897880625	1.02384098568932	1.25831498224779	TNFRSF12A	mic	
2.73120221413131	-0.215151681667196	1.25802526623206	TNFRSF1B	mic	
2.43557227973533	0.0759683736469828	1.25577032669116	DDX21	mic	
2.51089605935483	0	1.25544802967742	AC009505.2	mic	
1.63251572662091	0.877213495991954	1.25486461130643	CD164	mic	
1.34079483137444	1.16873681701213	1.25476582419329	MARK2P8	mic	
0.829482560490351	1.67863963626288	1.25406109837662	BCAS2	mic	
2.50705540887733	0	1.25352770443867	RAB20	mic	
2.5055850283088	0	1.2527925141544	POPDC2	mic	
2.16805115960286	0.335546562847685	1.25179886122527	COL8A2	mic	
2.50341578710023	0	1.25170789355011	CYCSP1	mic	
-0.275369808810452	2.77836247398159	1.25149633258557	ZNF805	mic	
2.49936365009437	0	1.24968182504719	RP11-177H13.2	mic	
1.51170300646253	0.987027485271597	1.24936524586707	FMNL3	mic	
2.49806715622428	0	1.24903357811214	SASH3	mic	
0.535804043884482	1.96103624742419	1.24842014565434	P4HA1	mic	
2.7824398989879	-0.285613696530897	1.2484131012285	GYPC	mic	
2.49622334629208	0	1.24811167314604	RP11-342M21.2	mic	
2.49248319626676	0	1.24624159813338	SPN	mic	
2.49086509701177	0	1.24543254850589	CD300LF	mic	
1.97138669106198	0.518821228030613	1.24510395954629	CREG1	mic	
2.36487410041926	0.125131528432846	1.24500281442605	CCDC147-AS1	mic	
0.603802332852317	1.88474621311084	1.24427427298158	SLC50A1	mic	
0.347652054655174	2.14035619040218	1.24400412252868	TNFSF14	mic	
2.26267177197404	0.223318135720078	1.24299495384706	STAMBPL1	mic	
1.49323392180483	0.991328200809178	1.24228106130701	CBWD2	mic	
2.30090247125575	0.183598266411977	1.24225036883386	SPATA13	mic	
2.7016341868025	-0.217370842179755	1.24213167231137	C1ORF132	mic	
2.48401844080587	0	1.24200922040293	CTD-3247F14.2	mic	
1.26552307405789	1.21553869062925	1.24053088234357	FAM46A	mic	
0.772462617466521	1.7068042739798	1.23963344572316	GM2A	mic	
1.91921008963974	0.559056365007431	1.23913322732358	ITM2B	mic	
2.4697873704765	0	1.23489368523825	IFNE	mic	
0.771830134557717	1.69294801279967	1.2323890736787	TAB3	mic	
2.14941475399732	0.308233105187811	1.22882392959257	ATM	mic	
1.76948048020141	0.687358172943843	1.22841932657263	ZNF655	mic	
1.45978360443975	0.996308840752772	1.22804622259626	ARPC3	mic	
2.45596853006505	0	1.22798426503253	RP11-162J8.2	mic	
0.516062264179322	1.93778484581076	1.22692355499504	GGA3	mic	
1.77663464787538	0.676869105105025	1.2267518764902	NFATC2	mic	
2.45255457158977	0	1.22627728579488	LIPM	mic	
2.4502756867018	0	1.2251378433509	NPM1P25	mic	
2.44983693987477	0	1.22491846993738	SIRPB1	mic	
-0.175535976472275	2.62439362081137	1.22442882216955	ESCO1	mic	
0.837485692221159	1.60932323644775	1.22340446433446	TLR4	mic	
3.35096435147	-0.904248247708239	1.22335805188088	TMEM156	mic	
1.89853743444606	0.544532247831301	1.22153484113868	USP6	mic	
2.4428553673694	0	1.2214276836847	RP11-705C15.3	mic	
1.63676498441106	0.805421158855657	1.22109307163336	RP1-225E12.2	mic	
1.49640329595808	0.945430236836705	1.22091676639739	NPC2	mic	
1.10490002042499	1.3361460055802	1.2205230130026	CNOT1	mic	
2.43938253624657	0	1.21969126812328	RN7SL288P	mic	
1.36487246169317	1.0738199884513	1.21934622507224	M6PR	mic	
1.04049650558906	1.39668275398782	1.21858962978844	SLC25A25-AS1	mic	
0.707003732921217	1.7282105627866	1.21760714785391	NEDD9	mic	
0.636794954943414	1.7930205135341	1.21490773423876	EEPD1	mic	
0.996697365679332	1.43147476023145	1.21408606295539	SLC43A2	mic	
3.09043256669747	-0.66296384726513	1.21373435971617	CHD1	mic	
0	2.42568339689947	1.21284169844974	IGBP1-AS1	mic	
2.42553722829478	0	1.21276861414739	AC098614.2	mic	
2.77609051212136	-0.351065754853665	1.21251237863385	HS3ST4	mic	
0.299596819831353	2.12211908122333	1.21085795052734	RPS2	mic	
2.62169062279713	-0.202724221134102	1.20948320083151	SLC25A37	mic	
1.8985176665777	0.518304998962639	1.20841133277017	MIR646HG	mic	
2.41680630847991	0	1.20840315423995	ELMO1-AS1	mic	
2.13630072450256	0.280428088387096	1.20836440644483	KDM6B	mic	
2.29656142183697	0.119315281099602	1.20793835146828	LINC01136	mic	
1.67367954068592	0.739021791879554	1.20635066628274	MYO9B	mic	
2.40913659545152	0	1.20456829772576	DUSP8P5	mic	
2.65507144452855	-0.246787235202943	1.2041421046628	MFSD1	mic	
2.01704080382614	0.391062311261265	1.2040515575437	NCOA3	mic	
0.374571873504555	2.03139445450516	1.20298316400486	TBC1D14	mic	
0	2.40539343934351	1.20269671967175	RP11-81A1.7	mic	
-0.314461271757875	2.71696124418228	1.2012499862122	SLC35A3	mic	
1.70954821273957	0.691636335887247	1.20059227431341	TET2	mic	
1.19695663781183	1.20303069554671	1.19999366667927	SNORA51	mic	
1.19874272014256	1.19179320103041	1.19526796058649	NRBF2	mic	
2.3897806046354	0	1.1948903023177	PLBD1	mic	
2.71725107382391	-0.329692971939808	1.19377905094205	RP11-13N12.1	mic	
2.28980898502342	0.0947374177637962	1.19227320139361	ADAM9	mic	
1.48439766701834	0.896891779844766	1.19064472343155	PSMA1	mic	
2.37652520530738	0	1.18826260265369	RP11-10L12.2	mic	
1.98367123735951	0.391088533153874	1.18737988525669	HAUS8	mic	
2.37431710355929	0	1.18715855177964	RP11-345I18.1	mic	
0	2.37330056507309	1.18665028253654	ACTG1P14	mic	
1.07520262242915	1.2967884748666	1.18599554864787	SNRPD2P1	mic	
2.37190660901193	0	1.18595330450596	TREML1	mic	
1.9224480370521	0.448049720064988	1.18524887855855	GNAI3	mic	
0.553583897053322	1.81605608387533	1.18481999046433	AF064858.6	mic	
2.36805136534404	0	1.18402568267202	ARHGAP30	mic	
0.106874783647659	2.26101317773799	1.18394398069282	ZBTB21	mic	
-0.115496496809	2.48320938720936	1.18385644520018	HSPA8P19	mic	
0.529174174751293	1.83737865420962	1.18327641448045	PRR13	mic	
0.926752091712056	1.43505360394305	1.18090284782755	DNMBP	mic	
1.38127859095602	0.979462451424837	1.18037052119043	PARP4	mic	
2.3587216918543	0	1.17936084592715	HCAR2	mic	
0.683518574160601	1.67498995361703	1.17925426388881	ARPC1B	mic	
2.74536086665112	-0.388976330385318	1.1781922681329	NR4A2	mic	
2.34869477131132	0	1.17434738565566	RNA5SP237	mic	
1.53337093971218	0.814369995352657	1.17387046753242	NUFIP2	mic	
2.34608093436115	0	1.17304046718058	STAB1	mic	
2.34553668616402	0	1.17276834308201	VNN1	mic	
2.34492222105823	0	1.17246111052912	SPI1	mic	
2.34467291549531	0	1.17233645774765	CH17-437K3.1	mic	
1.521260533878	0.823306950079983	1.17228374197899	ANXA5	mic	
2.34206160392221	0	1.17103080196111	CTB-41I6.2	mic	
2.33946644772464	0	1.16973322386232	RPS20P15	mic	
2.33892575708967	0	1.16946287854483	SLC37A2	mic	
-0.361195360308694	2.69939908655432	1.16910186312281	HENMT1	mic	
1.24895828544439	1.0889215775356	1.16893993148999	SRGAP1	mic	
0	2.33771215078128	1.16885607539064	AP000640.10	mic	
0.991626973618826	1.34530539100266	1.16846618231074	SEC24C	mic	
2.33542922436693	0	1.16771461218346	SMLR1	mic	
2.33446606534523	0	1.16723303267261	LINC00854	mic	
1.07455772426302	1.25986541039846	1.16721156733074	UBE2F-SCLY	mic	
-0.846335354352897	3.18036560138634	1.16701512351672	RNF20	mic	
2.33304573811733	0	1.16652286905866	RP11-712P20.2	mic	
2.33221452442459	0	1.1661072622123	RP11-53B2.5	mic	
0.991115830117232	1.33962940702097	1.1653726185691	MEF2C	mic	
2.32800724634894	0	1.16400362317447	INPP5D	mic	
2.32663950825021	0	1.16331975412511	RP11-583F2.5	mic	
2.3265653324506	0	1.1632826662253	ATP5J2P6	mic	
0.748807509664055	1.57348871833149	1.16114811399777	TRAF6	mic	
2.31859817496549	0	1.15929908748275	RP11-126O1.5	mic	
-0.000819227643438357	2.31801898339593	1.15859987787625	RP11-1020A11.2	mic	
0.269512351709751	2.04390642214886	1.15670938692931	RP11-573D15.9	mic	
1.66715633067714	0.643423185843806	1.15528975826047	HMGB3P4	mic	
2.30986552129996	0	1.15493276064998	MIR4420	mic	
0	2.30784941806643	1.15392470903321	RP11-117D22.2	mic	
0.594614858595835	1.71259888452447	1.15360687156015	UBXN11	mic	
0.912102864580043	1.39413902283746	1.15312094370875	RNF144B	mic	
3.81852049650757	-1.51703797349552	1.15074126150603	IL18	mic	
2.29947964596968	0	1.14973982298484	DUSP2	mic	
2.29814714046638	0	1.14907357023319	RP11-34E5.4	mic	
2.29807893751786	0	1.14903946875893	RP11-492I2.1	mic	
1.54616239835368	0.747280287433583	1.14672134289363	ATF7IP2	mic	
2.32156913259173	-0.028673113920478	1.14644800933563	RP11-631M6.2	mic	
1.51652647949693	0.776053280946597	1.14628988022176	MAPKAPK2	mic	
2.29116580174605	0	1.14558290087302	RILPL2	mic	
2.83315815097408	-0.543476485210128	1.14484083288198	PELI1	mic	
0.298376080269886	1.98997923322625	1.14417765674807	RP11-16E18.3	mic	
2.28790039511971	0	1.14395019755986	ALOX5	mic	
2.28698677372218	0	1.14349338686109	RP11-244M2.1	mic	
1.47836588936875	0.807390128289043	1.1428780088289	WDR1	mic	
1.69931771366834	0.585190359323731	1.14225403649603	AK3P5	mic	
3.95888863695036	-1.67528603726065	1.14180129984486	CPED1	mic	
0.697557173058141	1.58589159613476	1.14172438459645	ATP6V0E1	mic	
3.33540182317093	-1.0524594691609	1.14147117700502	LRRK1	mic	
2.27759812776256	0	1.13879906388128	RP11-652L8.4	mic	
2.27743987766393	0	1.13871993883196	RN7SL368P	mic	
2.69107130836587	-0.415205279012426	1.13793301467672	C4ORF45	mic	
2.2749922248343	0	1.13749611241715	LINC01366	mic	
1.28575448146199	0.989210073677994	1.13748227756999	HMHA1	mic	
2.27489293182071	0	1.13744646591036	TNF	mic	
1.37210120527366	0.902200556502399	1.13715088088803	RC3H1	mic	
2.274156907071	0	1.1370784535355	GPR132	mic	
0.064513022137523	2.20917207927525	1.13684255070638	GTF2E2	mic	
1.30704805982746	0.96595205160684	1.13650005571715	APOBEC3C	mic	
0.764147885710111	1.50357077539865	1.13385933055438	MR1	mic	
1.74989819707151	0.516476071117553	1.13318713409453	DNAJC2	mic	
0	2.2645189684241	1.13225948421205	ARGFXP2	mic	
0.504915020766283	1.75833726785893	1.13162614431261	AREL1	mic	
0.51437307379984	1.74823120121899	1.13130213750941	WASF2	mic	
1.60101979578846	0.657566633886841	1.12929321483765	STK17B	mic	
0	2.25776586233649	1.12888293116825	SYNE4	mic	
1.53753259332871	0.716907404045355	1.12721999868703	IL1RL2	mic	
0.398151070650057	1.85560742304474	1.1268792468474	YIPF1	mic	
2.25320721837635	0	1.12660360918818	C20ORF197	mic	
2.25288095469412	0	1.12644047734706	LINC00852	mic	
0.516182557747308	1.73433082988299	1.12525669381515	RNVU1-6	mic	
2.24911010633019	0	1.1245550531651	KCNK13	mic	
0.935256635036499	1.31349333338437	1.12437498421043	ZCCHC8	mic	
2.24862645134002	0	1.12431322567001	ITGB3	mic	
1.23903526120774	1.00846413870062	1.12374969995418	DNAJC10	mic	
1.67087115881402	0.575151230620902	1.12301119471746	SDCBP	mic	
